geneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Vps26b	4254.907386	0.109867406	0.058218131	1.887168202	0.059137706	0.234060474
Ncapd3	390.4386142	-0.171733435	0.161604645	-1.062676353	0.287928748	0.571357376
Jam3	2124.234881	-0.544108462	0.149505795	-3.639380422	0.000273295	0.005847562
Igsf9b	191.3185536	-0.680607517	0.339330184	-2.005738215	0.044884186	0.198004786
AI414108	566.6339936	-0.379947507	0.208176636	-1.825120795	0.067982803	0.25464852
Spata19	0.696809103	2.707123802	4.22153626	0.641265083	0.521350471	NA
Opcml	3061.597677	-0.063870691	0.140953522	-0.453132991	0.650452981	0.84270031
Ntm	254.5748115	0.196357646	0.276503333	0.710145676	0.477613804	0.729606936
Snx19	3979.619763	0.224789162	0.098264192	2.287599961	0.022160828	0.127675033
Adamts15	906.7638509	-0.45491889	0.123143472	-3.694218487	0.000220564	0.004972655
Adamts8	385.2716487	0.662554019	0.205677828	3.221319602	0.001276018	0.017953024
Zbtb44	941.5834394	-0.605155529	0.129219111	-4.683173595	2.82E-06	0.000159083
St14	32.95582346	0.481631593	0.76313043	0.63112618	0.527958024	0.764767742
Aplp2	29956.19334	0.200531675	0.088056489	2.277307183	0.022767888	0.129690049
Gm7244	0.136604478	-0.544828053	4.279576766	-0.127308863	0.898695945	NA
Prdm10	164.4467551	-0.34709598	0.352937025	-0.983450178	0.325385925	0.607694952
Nfrkb	757.1587496	-0.236621985	0.170121726	-1.390898093	0.164256331	0.423711662
Tmem45b	6534.010886	0.411471901	0.118241454	3.47992932	0.000501546	0.009283092
Barx2	243.8489647	0.80663816	0.287357697	2.807087359	0.004999168	0.047231045
Arhgap32	1795.133372	-0.232482566	0.103585571	-2.244352786	0.024809712	0.137669343
Kcnj5	1.547240216	-0.606267097	3.289410601	-0.184308732	0.853771264	NA
Kcnj1	0	NA	NA	NA	NA	NA
Fli1	201.1867879	-0.227140635	0.256072455	-0.887017053	0.375069719	0.650759812
Ets1	665.6463234	0.000747383	0.139352372	0.00536326	0.995720758	0.99799614
7630403G23Rik	0	NA	NA	NA	NA	NA
Kirrel3	1243.551791	-0.021460514	0.107576452	-0.199490812	0.84187883	0.938562288
St3gal4	715.1088522	-0.096745218	0.127835955	-0.756791927	0.44917453	0.709461178
4930581F22Rik	19.5896744	-0.598610771	0.872930935	-0.685748147	0.49287194	NA
Dcps	382.1646487	0.133291944	0.205270303	0.649348404	0.516113206	0.758108259
Tirap	296.0658452	-0.015309028	0.204015589	-0.075038522	0.940184062	0.978039104
Foxred1	753.9428135	0.122175362	0.118192382	1.033699125	0.301276842	0.583290665
Srpr	4122.316837	0.06818865	0.083414742	0.817465211	0.413662623	0.68278627
Fam118b	316.1678891	0.276429259	0.276569907	0.999491457	0.317556676	0.600747003
Rpusd4	557.9645544	0.130041319	0.189082494	0.687749121	0.491610781	0.741086933
4933422A05Rik	0.397301996	1.001229665	4.272059637	0.234366968	0.8147001	NA
Cdon	268.2404047	-0.414498577	0.216060208	-1.918440142	0.055055225	0.223849104
Ddx25	1315.628156	0.343679956	0.141018261	2.437130858	0.014804321	0.098067616
Pus3	338.5291486	-0.030038283	0.189692647	-0.158352383	0.874179133	0.952632794
Hyls1	201.9000751	0.19004807	0.292189524	0.650427393	0.515416188	0.757626578
Pate4	5.814529726	-0.390207755	1.975734243	-0.197500122	0.843436186	NA
Gm17365	0.323832224	2.37595738	4.227650219	0.562004248	0.574113125	NA
Pate2	6.325546718	-1.44890598	1.561830519	-0.927697316	0.353564601	NA
Gm17252	0	NA	NA	NA	NA	NA
Gm17677	0	NA	NA	NA	NA	NA
Gm17727	0	NA	NA	NA	NA	NA
D730048I06Rik	0	NA	NA	NA	NA	NA
9230110F15Rik	0.0992092	-0.544824422	4.279576766	-0.127308015	0.898696617	NA
Gm3428	0	NA	NA	NA	NA	NA
Gm5916	0	NA	NA	NA	NA	NA
Gm3434	0	NA	NA	NA	NA	NA
Gm7257	0	NA	NA	NA	NA	NA
Gm9513	0	NA	NA	NA	NA	NA
Gm5615	0	NA	NA	NA	NA	NA
Gm17689	0	NA	NA	NA	NA	NA
A630095E13Rik	0	NA	NA	NA	NA	NA
1700027I24Rik	0.048838339	-0.06391991	4.279576766	-0.014936035	0.988083211	NA
Acrv1	0	NA	NA	NA	NA	NA
Chek1	42.90286063	0.075762944	0.570522229	0.13279578	0.894354892	0.962243045
Stt3a	1725.218225	0.054728681	0.140614229	0.389211539	0.697119668	0.868315081
Ei24	3267.40401	0.022335501	0.099555472	0.224352322	0.822483167	0.929757994
Fez1	14384.50262	0.417199056	0.109526917	3.80910071	0.000139473	0.003498673
Pknox2	2398.938931	0.247930726	0.079823081	3.106002951	0.001896348	0.023669911
Tmem218	584.7923659	0.127808224	0.159841634	0.799592829	0.423946744	0.689918409
Slc37a2	125.7570235	0.878641699	0.337397828	2.604171175	0.009209675	0.072015576
Ccdc15	53.06836644	0.185248703	0.560406275	0.330561437	0.740975779	0.892325775
Hepacam	899.5487178	-0.700676865	0.153456281	-4.565970569	4.97E-06	0.000244772
Robo4	217.2581921	-0.837183281	0.267109034	-3.134237985	0.001723011	0.022167871
Robo3	8.628200075	-0.701466145	1.383333742	-0.50708381	0.612096014	NA
Msantd2	216.9577849	-0.597919864	0.283153645	-2.111644595	0.034716945	0.16953207
Esam	709.4470844	0.048835916	0.213835204	0.228381087	0.819349992	0.928173419
Vsig2	19.62398558	-1.940681548	0.84531271	-2.295814938	0.021686465	NA
Nrgn	59.59531487	0.177269694	0.494034863	0.358820212	0.719729591	0.880447385
Spa17	181.2714693	-0.301654236	0.252777879	-1.193356939	0.232729612	0.511478205
Siae	945.7348724	-0.13199416	0.119577211	-1.10384043	0.269662363	0.553944514
Tbrg1	1805.486164	0.396461216	0.119312067	3.322892868	0.000890891	0.013895215
Panx3	1.382836965	0.026630765	2.182490048	0.01220201	0.990264447	NA
Olfr160	0	NA	NA	NA	NA	NA
Olfr151	0	NA	NA	NA	NA	NA
Olfr874	0	NA	NA	NA	NA	NA
Olfr875	0	NA	NA	NA	NA	NA
Olfr876	0	NA	NA	NA	NA	NA
Olfr877	0	NA	NA	NA	NA	NA
Olfr145	0	NA	NA	NA	NA	NA
Olfr878	0	NA	NA	NA	NA	NA
Olfr881	0	NA	NA	NA	NA	NA
Olfr883	0	NA	NA	NA	NA	NA
Olfr884	0	NA	NA	NA	NA	NA
Olfr885	0	NA	NA	NA	NA	NA
Olfr887	0	NA	NA	NA	NA	NA
Olfr888	0	NA	NA	NA	NA	NA
Olfr889	0	NA	NA	NA	NA	NA
Olfr890	0	NA	NA	NA	NA	NA
Olfr891	0	NA	NA	NA	NA	NA
Olfr893	0	NA	NA	NA	NA	NA
Olfr894	0	NA	NA	NA	NA	NA
Olfr143	0	NA	NA	NA	NA	NA
Olfr895	0	NA	NA	NA	NA	NA
Olfr25	0	NA	NA	NA	NA	NA
Olfr898	0.206245414	1.730710821	4.244406387	0.40776275	0.683447864	NA
Olfr250	0	NA	NA	NA	NA	NA
Olfr899	0	NA	NA	NA	NA	NA
Olfr251	0	NA	NA	NA	NA	NA
Olfr900	0	NA	NA	NA	NA	NA
Olfr147	0	NA	NA	NA	NA	NA
Olfr901	0	NA	NA	NA	NA	NA
Olfr902	0	NA	NA	NA	NA	NA
Olfr904	0	NA	NA	NA	NA	NA
Olfr905	0	NA	NA	NA	NA	NA
Olfr906	0	NA	NA	NA	NA	NA
Olfr907	0	NA	NA	NA	NA	NA
Olfr908	0	NA	NA	NA	NA	NA
Olfr911-ps1	0	NA	NA	NA	NA	NA
Olfr910	0	NA	NA	NA	NA	NA
Olfr912	0	NA	NA	NA	NA	NA
Olfr913	0	NA	NA	NA	NA	NA
Olfr914	0	NA	NA	NA	NA	NA
Olfr915	0	NA	NA	NA	NA	NA
Olfr916	0	NA	NA	NA	NA	NA
Olfr917	1.081209522	-2.492682042	4.166399065	-0.598282114	0.549651709	NA
Olfr918	0	NA	NA	NA	NA	NA
Olfr919	0	NA	NA	NA	NA	NA
Vwa5a	13003.23322	0.494998913	0.138993139	3.561319051	0.000368996	0.007397304
Olfr920	173.4183106	-0.094382522	0.359284291	-0.262695932	0.792784952	0.918795994
Olfr921	0.117692349	-0.544825796	4.279576766	-0.127308336	0.898696363	NA
Olfr922	0	NA	NA	NA	NA	NA
Olfr923	0.048169444	-0.544814253	4.279576766	-0.127305639	0.898698498	NA
Olfr924	0	NA	NA	NA	NA	NA
Olfr26	0	NA	NA	NA	NA	NA
Olfr926	0	NA	NA	NA	NA	NA
Olfr930	0	NA	NA	NA	NA	NA
Olfr933	0	NA	NA	NA	NA	NA
Olfr934	0	NA	NA	NA	NA	NA
Olfr935	0	NA	NA	NA	NA	NA
Olfr146	0	NA	NA	NA	NA	NA
Olfr936	0	NA	NA	NA	NA	NA
Olfr937	0	NA	NA	NA	NA	NA
Olfr938	0	NA	NA	NA	NA	NA
Olfr27	0	NA	NA	NA	NA	NA
Olfr242	0	NA	NA	NA	NA	NA
Olfr943	0	NA	NA	NA	NA	NA
Olfr944	0	NA	NA	NA	NA	NA
Olfr1537	0	NA	NA	NA	NA	NA
Olfr945	0	NA	NA	NA	NA	NA
Olfr947-ps1	0	NA	NA	NA	NA	NA
Olfr948	0	NA	NA	NA	NA	NA
Olfr951	0	NA	NA	NA	NA	NA
Olfr952	0	NA	NA	NA	NA	NA
Olfr954	0	NA	NA	NA	NA	NA
Olfr955	0	NA	NA	NA	NA	NA
Olfr44	0	NA	NA	NA	NA	NA
Olfr957	0	NA	NA	NA	NA	NA
Olfr958	0	NA	NA	NA	NA	NA
Olfr959	0	NA	NA	NA	NA	NA
AW551984	233.2701446	0.417344129	0.274115049	1.522514471	0.127880222	0.368137627
Olfr148	0	NA	NA	NA	NA	NA
Olfr960	0	NA	NA	NA	NA	NA
Olfr961	0	NA	NA	NA	NA	NA
Olfr963	0	NA	NA	NA	NA	NA
Olfr149	0	NA	NA	NA	NA	NA
Olfr965	0	NA	NA	NA	NA	NA
Olfr150	0	NA	NA	NA	NA	NA
Olfr967	0	NA	NA	NA	NA	NA
Olfr968	0	NA	NA	NA	NA	NA
Olfr969	0	NA	NA	NA	NA	NA
Olfr970	0	NA	NA	NA	NA	NA
Olfr971	0	NA	NA	NA	NA	NA
Olfr972	0	NA	NA	NA	NA	NA
Olfr229	0	NA	NA	NA	NA	NA
Olfr974	0	NA	NA	NA	NA	NA
Olfr975	0	NA	NA	NA	NA	NA
Olfr976	0	NA	NA	NA	NA	NA
Olfr978	0	NA	NA	NA	NA	NA
Olfr979	0.891040751	-4.644682215	4.198036902	-1.106393851	0.268556086	NA
Olfr980	0	NA	NA	NA	NA	NA
Olfr981	0	NA	NA	NA	NA	NA
1700001J11Rik	0	NA	NA	NA	NA	NA
Olfr982	0	NA	NA	NA	NA	NA
Olfr983	0.12848588	1.055483298	4.270288973	0.247169057	0.804777392	NA
Olfr984	0	NA	NA	NA	NA	NA
Olfr985	0	NA	NA	NA	NA	NA
Tmem225	0	NA	NA	NA	NA	NA
Olfr986	0	NA	NA	NA	NA	NA
Zfp202	73.03320817	-0.418763342	0.484779753	-0.863821848	0.387685764	0.661951604
Scn3b	3230.772804	-0.035478192	0.119919418	-0.295850268	0.767344432	0.90599097
Gramd1b	1739.367871	-0.14564355	0.252313928	-0.577231512	0.563783072	0.790059726
1700110K17Rik	1.45199097	-0.544855221	3.718296277	-0.146533568	0.883500192	NA
Clmp	1251.401377	0.068213956	0.147429749	0.46268787	0.643588114	0.838535815
Hspa8	84468.58787	0.436020136	0.095532892	4.564083939	5.02E-06	0.000245315
Bsx	1.723706481	-0.42732743	2.63956135	-0.16189335	0.871389839	NA
4931429I11Rik	799.9650254	0.275934352	0.186268828	1.481376968	0.138506149	0.385663552
Crtam	2.91656621	3.505063387	2.462844921	1.423176651	0.154684952	NA
Ubash3b	6940.069723	0.096654056	0.146424652	0.660094149	0.509193413	0.754934573
1700063D05Rik	2.359534916	-0.334430201	2.401302882	-0.139270312	0.889236549	NA
3110039I08Rik	9.02297919	-0.491232488	1.476110096	-0.332788516	0.739293927	NA
Mir100	0.879901181	-4.628134987	4.198230301	-1.102401406	0.2702872	NA
Mirlet7a-2	1.848865834	-3.108074579	4.229647278	-0.734830678	NA	NA
2610203C20Rik	348.2848263	-0.768876561	0.211074968	-3.642670503	0.000269824	0.005809158
Mir125b-1	1.70919187	-3.915250572	4.209036514	-0.930201142	0.352266951	NA
Sorl1	6718.764392	0.177927642	0.265054225	0.671287704	0.502037266	0.749942102
4930546K05Rik	21.45769951	-0.835974778	1.185683642	-0.705057191	0.480774646	NA
Sc5d	4780.360504	0.031456095	0.077991048	0.403329562	0.686705797	0.862802924
Tecta	351.9041009	0.025652725	0.199532355	0.128564239	0.897702464	0.963837974
Tbcel	3000.081413	-0.10961721	0.096181952	-1.139685854	0.254417203	0.538367631
Grik4	1819.578327	0.374019396	0.151317842	2.471746837	0.013445469	0.092144756
Arhgef12	7872.059043	-0.288406797	0.096510791	-2.988337315	0.002804998	0.031039403
Tmem136	230.2606716	-0.40411524	0.190942329	-2.116425639	0.034308623	0.168219179
Pou2f3	6.049615432	2.228335742	1.711059596	1.302313342	0.192809292	NA
Oaf	493.2332449	-0.373239295	0.160863236	-2.320227439	0.020328577	0.120786463
D630033O11Rik	1.478055243	1.544492382	2.371408073	0.651297598	0.514854399	NA
Trim29	5.895162293	-1.235636683	2.079931792	-0.594075579	0.552461564	NA
Pvrl1	2250.725819	0.347394223	0.119294573	2.912070647	0.003590414	0.037146287
Thy1	30645.42812	0.138899004	0.101703272	1.365727978	0.172024359	0.434003935
Usp2	390.4522089	-0.592365167	0.187709633	-3.155752627	0.001600846	0.021105108
Mfrp	0	NA	NA	NA	NA	NA
C1qtnf5	0	NA	NA	NA	NA	NA
Rnf26	1342.788234	-0.111141772	0.13164431	-0.844258074	0.398525209	0.670259571
Mcam	7603.954068	0.09990996	0.078349148	1.275188844	0.202242409	0.472787761
Cbl	701.6854604	-0.758274002	0.245895518	-3.083724379	0.002044269	0.024969408
Ccdc153	0.653110477	3.387696576	4.212607108	0.80418052	0.421292727	NA
Pdzd3	8.036893521	-2.715283954	1.220320581	-2.225057904	0.026077351	NA
Nlrx1	665.1457685	0.240564022	0.156832654	1.533889889	0.125056744	0.364112795
Abcg4	1961.71077	-0.05627875	0.130768127	-0.430370548	0.666926116	0.852011208
Hinfp	173.6023205	-0.772980006	0.316980843	-2.438570096	0.014745499	0.097812258
C2cd2l	3439.208339	0.255775033	0.091716108	2.788768939	0.00529088	0.048964319
Dpagt1	1220.250614	0.027824137	0.097757771	0.284623274	0.775932778	0.910271981
H2afx	837.2055803	0.137702779	0.147992931	0.930468626	0.352128501	0.631797189
Hmbs	576.9906434	0.035474057	0.179716255	0.197389253	0.843522939	0.93966539
Vps11	2676.033212	0.23287692	0.101131744	2.302708448	0.021295253	0.124435755
Hyou1	3503.306945	0.273092294	0.08756814	3.118626171	0.001816963	0.022948278
Slc37a4	834.5787839	-0.224646874	0.162263892	-1.384453875	0.166219522	0.426010788
Mir7085	0.106316826	-1.765148314	4.275235322	-0.412877463	0.679696394	NA
Trappc4	3901.729719	0.187481416	0.149393009	1.254954412	0.20949531	0.48260944
Rps25	4678.822264	-0.041934547	0.198160749	-0.211618836	0.832404413	0.934373627
Ccdc84	115.5337053	-0.285399455	0.278702613	-1.024028628	0.305821753	0.587967921
Foxr1	0	NA	NA	NA	NA	NA
Upk2	0	NA	NA	NA	NA	NA
Bcl9l	484.0177928	-0.816055792	0.194177338	-4.202631481	2.64E-05	0.000954669
Cxcr5	10.75025953	-0.107502358	1.078547482	-0.099673274	0.920603719	NA
Ddx6	6919.117162	-0.062201736	0.072168272	-0.861898648	0.388743293	0.662659613
Treh	0.524788028	-0.544842752	4.279576766	-0.127312298	0.898693227	NA
Phldb1	2357.248931	-0.741854824	0.143191147	-5.180870736	2.21E-07	2.00E-05
Arcn1	4939.893431	-0.083244905	0.089331694	-0.931863056	0.351407302	0.630996796
Ift46	1879.838077	0.240101734	0.098571698	2.43580803	0.014858568	0.098238997
Tmem25	4493.533051	0.106063334	0.083005863	1.277781236	0.201326572	0.471496877
Ttc36	5.640234496	-0.929332591	1.493957458	-0.622060947	0.533901793	NA
Kmt2a	2693.295802	-0.734884966	0.115215987	-6.378324626	1.79E-10	6.32E-08
Atp5l	3650.615787	0.192571775	0.216172673	0.890823863	0.373023671	0.649558506
Ube4a	5710.852276	-0.033975947	0.098489398	-0.344970605	0.73011647	0.88580937
Cd3g	6.358731326	3.083915447	2.114593461	1.458396379	0.144731318	NA
Cd3d	4.240621832	-1.600213867	2.164587873	-0.739269533	0.459743346	NA
Cd3e	4.984756486	-0.071176905	2.0137644	-0.0353452	0.971804481	NA
Mpzl2	119.9461982	0.407317657	0.447706059	0.909788128	0.362934257	0.641226425
Mpzl3	76.77727179	0.551934521	0.534516459	1.032586579	0.301797412	0.583907998
Amica1	26.39346054	0.650919594	0.751910891	0.865687147	0.38666175	0.661139063
Gm10684	52.27735067	-0.718024226	0.390833434	-1.837161723	0.066186024	0.250189741
Scn2b	2355.343239	0.036417912	0.113416542	0.321098771	0.748135541	0.896287683
Scn4b	16062.24696	0.022575589	0.086148136	0.26205545	0.793278693	0.918857932
Tmprss4	1.496239709	2.092227653	3.896158535	0.536997567	0.591269295	NA
BC049352	40.84207876	0.361151037	0.700250334	0.515745612	0.606032093	0.816181012
Il10ra	168.5045075	0.234461104	0.283249849	0.827753678	0.407810013	0.677452327
Mir7086	0	NA	NA	NA	NA	NA
1700003G13Rik	0.114101263	0.942170113	4.273463101	0.220469931	0.825505188	NA
Tmprss13	4.385357298	-0.251567508	1.759272111	-0.142995223	0.886293954	NA
Fxyd6	5001.831883	-0.164242482	0.136733799	-1.20118422	0.229679749	0.508471198
Fxyd2	29950.113	0.226608019	0.10885222	2.081795105	0.037361189	0.176720866
4833428L15Rik	0	NA	NA	NA	NA	NA
Dscaml1	83.48906805	-0.184086597	0.549407098	-0.335064104	0.73757673	0.889895978
Cep164	843.6557457	-0.387847567	0.11297657	-3.432991171	0.000596962	0.010537099
Bace1	5609.793779	0.042909949	0.115287569	0.372199269	0.70974449	0.874546815
Rnf214	3059.153688	-0.005988866	0.079640502	-0.075198752	0.940056577	0.978039104
Pcsk7	894.7926883	-0.068424807	0.129556194	-0.528147712	0.597396818	0.809921463
Tagln	854.8029784	-0.624710391	0.23348651	-2.675573804	0.007460145	0.062343033
Sidt2	2646.547086	-0.329729363	0.095617595	-3.44841725	0.000563882	0.010101029
Mir7087	0.65509703	-0.063960277	4.279576766	-0.014945468	0.988075686	NA
Pafah1b2	11696.91668	0.088798265	0.073341106	1.210757115	0.225988506	0.50408393
Sik3	811.5038981	-0.367145542	0.12542881	-2.927122908	0.003421137	0.03587198
Apoa1	8.324948864	-0.053547108	1.983681108	-0.026993809	0.978464672	NA
Apoc3	2.709948745	3.048023381	2.653932771	1.148493064	0.250765075	NA
Apoa4	0.255957966	-0.544837186	4.279576766	-0.127310997	0.898694257	NA
Apoa5	0.455241818	2.862233658	4.219118684	0.678396099	0.497520582	NA
Zpr1	1674.077237	0.117001026	0.087421553	1.338354465	0.180780915	0.445343241
Bud13	235.6023968	0.255565648	0.242906759	1.052114193	0.292747161	0.574772438
4931429L15Rik	0.755831715	1.138297454	4.212644807	0.270209692	0.786998937	NA
2900052N01Rik	886.8661908	-0.352327155	0.163633721	-2.153145161	0.031307272	0.158718548
Gm4791	0	NA	NA	NA	NA	NA
Cadm1	15446.42953	0.103482827	0.099351569	1.041582209	0.29760542	0.580452884
Gm10677	22.68891335	0.592654971	0.895492305	0.661820283	0.508086405	0.754021523
Nxpe2	350.8604078	0.235902293	0.253871225	0.92922029	0.352774934	0.632329957
Nxpe4	359.3971031	-0.082295272	0.189290521	-0.434756435	0.66373923	0.850926627
Gm8884	0	NA	NA	NA	NA	NA
Rexo2	4912.431825	0.20078362	0.091152133	2.202730917	0.02761372	0.14699558
Rbm7	751.8593428	-0.001846574	0.149618472	-0.012341884	0.990152851	0.995604806
Gm5617	78.95694782	0.436373343	0.515982736	0.845713069	0.397712831	0.669359944
Nnmt	7.888490476	1.105834326	1.368009874	0.808352591	0.418887635	NA
Zbtb16	263.0987052	-0.583606314	0.274978825	-2.122368205	0.03380683	0.166775753
Htr3a	5514.327403	-0.13427084	0.195970735	-0.685157609	0.493244471	0.742740373
Htr3b	698.8509954	-0.044478826	0.184713931	-0.240798437	0.809711341	0.923679068
Usp28	360.8042431	-0.071642114	0.173100326	-0.41387625	0.678964738	0.859130959
Zw10	476.5625206	-0.090360979	0.16604789	-0.544186253	0.586313311	0.803785092
Tmprss5	230.0076827	-1.165453621	0.335539668	-3.473370606	0.000513965	0.009464543
Gm4894	0	NA	NA	NA	NA	NA
Drd2	40.49272166	0.325583864	0.595210189	0.547006536	0.584374242	0.802786841
Ankk1	0.242712326	-2.159130505	4.243640945	-0.508791986	0.610898037	NA
Ttc12	339.513381	0.002881727	0.229420537	0.012560892	0.989978122	0.995604806
Ncam1	7264.629856	-0.210663549	0.072830793	-2.892506585	0.003821812	0.03884614
Gm11149	1.714634009	-1.889504851	3.212816812	-0.588114717	0.556455295	NA
Plet1os	0.217002935	-2.211808279	4.25851702	-0.519384628	0.603492549	NA
Plet1	5.144361673	0.939885988	1.745051516	0.538600711	0.590162397	NA
Pts	863.6279851	0.010545564	0.157025997	0.067158077	0.94645586	0.980076736
Bco2	13.7858862	0.264524518	1.176091684	0.224918279	0.822042849	NA
Tex12	1.597691265	-1.113108404	3.735771187	-0.29795947	0.765734097	NA
Il18	107.9200387	-0.489686817	0.302063676	-1.621137712	0.104988108	0.329559287
Sdhd	3958.969714	-0.056022127	0.087372678	-0.64118587	0.521401929	0.761527107
Timm8b	1436.219831	0.099058768	0.157634148	0.628409319	0.529735834	0.765981054
AU019823	278.563064	-0.636348116	0.267886522	-2.375439086	0.017528085	0.109946357
Pih1d2	36.14463875	-0.491508605	0.728191542	-0.674971593	0.499693813	0.74801616
Dlat	5718.68326	0.099821705	0.079016468	1.263302547	0.206480471	0.478558581
Dixdc1	375.3945983	-0.657293367	0.158990088	-4.134178279	3.56E-05	0.001199076
2310030G06Rik	39.99793255	-0.308751315	0.674305942	-0.457880164	0.647038539	0.841214031
Hspb2	97.84751125	-0.536363972	0.358596564	-1.49573093	0.134723787	0.379786401
Cryab	5658.858416	-0.445890959	0.202204906	-2.205144112	0.027443983	0.146424773
1110032A03Rik	1223.319107	-0.073928649	0.104005937	-0.710811819	0.477200855	0.729447544
Fdxacb1	145.5069167	-0.092581106	0.294931868	-0.313906758	0.753591858	0.898864858
Alg9	486.7982566	-0.290886079	0.191885011	-1.515939558	0.129534636	0.370603741
Ppp2r1b	170.5343168	-0.714753593	0.285184119	-2.506288206	0.012200613	0.086568171
Sik2	62.99193726	-0.403707527	0.478021973	-0.844537595	0.398369065	0.670074822
Layn	68.48309007	-0.454073559	0.352875417	-1.286781501	0.198170456	0.467094719
4833427G06Rik	0	NA	NA	NA	NA	NA
Mir34c	0	NA	NA	NA	NA	NA
Mir34b	0	NA	NA	NA	NA	NA
Btg4	0.420867583	2.748285369	4.220869708	0.651118267	0.514970146	NA
Pou2af1	6.436526506	-0.630924216	1.823813882	-0.345936733	0.729390262	NA
Gm684	10.90432023	-0.167636442	1.007620319	-0.166368659	0.867866836	NA
1810046K07Rik	0.99841786	-1.515662083	4.1816432	-0.362456099	0.717011224	NA
Arhgap20	652.9026276	0.157200666	0.252569107	0.622406548	0.533674576	0.768674078
Arhgap20os	3.330101943	3.882280406	2.390045247	1.624354355	0.104300203	NA
4933407I05Rik	8.545792896	0.827554793	1.283542725	0.644742692	0.519093945	NA
Fdx1	674.9467152	0.15838129	0.154852263	1.02278964	0.306407317	0.588734835
Gm6981	68.64382562	0.387796219	0.671860317	0.577197684	0.563805921	0.790059726
Rdx	4365.956623	-0.19235338	0.068184169	-2.821085649	0.004786142	0.045786268
Zc3h12c	224.074814	-0.250836185	0.30360364	-0.826196236	0.408692783	0.678512683
Mir6244	0	NA	NA	NA	NA	NA
AI593442	4667.227901	-0.019522866	0.086894783	-0.224672472	0.822234081	0.929585858
Gm1715	2.030232764	1.22217226	2.550319071	0.479223276	0.631779797	NA
Ddx10	1156.399877	0.160092378	0.130298496	1.228658677	0.219199806	0.495666391
Exph5	62.98790317	-0.007550074	0.442162388	-0.017075342	0.98637651	0.994969239
Kdelc2	832.4262815	0.22109999	0.146964608	1.504443777	0.13246714	0.375884923
Mir130c	0	NA	NA	NA	NA	NA
4930550C14Rik	24.68620233	-0.901314129	0.836091266	-1.078009263	0.281029622	0.564869151
Atm	977.6710814	-0.065879395	0.164503582	-0.400473925	0.688807485	0.863787639
Npat	509.2414866	0.039370609	0.24118932	0.16323529	0.870333182	0.95086222
Acat1	4162.776863	0.133099318	0.09069995	1.467468474	0.142248659	0.391576092
Cul5	1991.152278	-0.098432483	0.089141594	-1.104226183	0.269495034	0.553944514
Rab39	1473.853695	0.193898182	0.09675844	2.003940763	0.045076406	0.198429411
Slc35f2	364.4190314	0.289550791	0.220503383	1.313135365	0.189137339	0.4558065
Sln	0	NA	NA	NA	NA	NA
Elmod1	616.0962421	0.047307035	0.19619514	0.241122361	0.809460282	0.923620664
Tnfaip8l3	157.6219674	0.137397669	0.252198252	0.544800245	0.58589091	0.803609666
Cyp19a1	0.085319322	-0.544820992	4.279576766	-0.127307213	0.898697251	NA
Gldnos	0.506111583	2.284373341	4.229601018	0.540091922	0.589133642	NA
Gldn	818.1168316	-0.763429974	0.173305912	-4.405100582	1.06E-05	0.000455478
Dmxl2	7611.244847	0.139623125	0.104844162	1.331720548	0.182952034	0.447621161
Sh2d7	225.8020885	0.308662971	0.291556502	1.058672911	0.289748769	0.572789264
Cib2	808.7677671	0.230008111	0.161010816	1.42852584	0.153140563	0.407755059
Idh3a	5313.579425	0.158962661	0.063088576	2.519674247	0.011746349	0.084473618
Acsbg1	3267.945835	-0.129082646	0.098998875	-1.303879927	0.192274525	0.459010635
Dnaja4	3324.755419	0.314258119	0.102486395	3.066339864	0.002166968	0.025893353
Mir5710	0.171240359	-0.544827035	4.279576766	-0.127308625	0.898696134	NA
Wdr61	860.7817143	0.136143529	0.138493622	0.983031037	0.325592164	0.60776644
Crabp1	96.62515202	0.179610053	0.35909856	0.500169238	0.616955917	0.82208631
Ireb2	2781.084315	-0.083365044	0.094944657	-0.878038289	0.37992294	0.654603277
Hykk	129.8791981	-0.127285506	0.368296463	-0.345606104	0.729638758	0.885681751
AY074887	3.570927039	-2.786321505	2.004818612	-1.389812269	0.164585891	NA
Psma4	3246.692418	0.127348186	0.127115252	1.001832458	0.316424518	0.599624047
Chrna5	8.964892317	0.660727617	1.285698938	0.513905393	0.607318137	NA
Chrna3	886.5602042	0.017347909	0.244480577	0.070958228	0.943431001	0.978728519
Chrnb4	421.9855005	-0.132243195	0.310801127	-0.425491363	0.670478516	0.854871921
Ube2q2	4605.504289	0.012991548	0.08796655	0.147687371	0.882589499	0.956540652
Fbxo22	1842.209058	-0.010606315	0.091657424	-0.115716922	0.907876895	0.966221336
Nrg4	41.34949794	-0.502476135	0.57108824	-0.879857261	0.37893664	0.653507114
AI118078	129.223078	-0.174195946	0.376353317	-0.462852162	0.643470339	0.83845784
Etfa	3741.714861	0.130795966	0.068377951	1.912838325	0.055768753	0.225915738
Isl2	9415.302432	0.139736278	0.08184745	1.707277117	0.087770557	0.29828388
Scaper	1698.148602	-0.06039287	0.139420287	-0.433171325	0.664890309	0.851497287
Rfpl3s	0.146515017	1.121374869	4.267671937	0.262760326	0.792735317	NA
Gm7444	1.039249245	-4.84810532	4.195830639	-1.155457819	0.247902996	NA
